SERIES;TIME;VALUE
simple_vercel_us-east-1;17-06-2023T00:00;23570,338401264038
simple_vercel_eu-west-1;17-06-2023T06:00;22047,151735299773
simple_vercel_eu-west-1;17-06-2023T12:00;23170,89995126765
simple_vercel_eu-west-1;17-06-2023T18:00;22966,013977576556
simple_vercel_eu-west-1;17-06-2023T00:00;22737,097559977905
simple_pages_ap-southeast-1;17-06-2023T06:00;23296,47567420805
simple_pages_ap-southeast-1;17-06-2023T12:00;23248,08406185161
simple_pages_ap-southeast-1;17-06-2023T18:00;23819,30823004931
simple_pages_ap-southeast-1;17-06-2023T00:00;24065,825977618548
simple_pages_us-east-1;17-06-2023T06:00;23566,75932339187
simple_pages_us-east-1;17-06-2023T12:00;23503,600013488336
simple_pages_us-east-1;17-06-2023T18:00;24241,417514499542
simple_pages_us-east-1;17-06-2023T00:00;24234,496361362588
simple_pages_eu-west-1;17-06-2023T06:00;22514,049116680966
simple_pages_eu-west-1;17-06-2023T12:00;22707,93059298459
simple_pages_eu-west-1;17-06-2023T18:00;23565,907150291612
simple_pages_eu-west-1;17-06-2023T00:00;24425,523564044226
heavy_vercel_ap-southeast-1;18-06-2023T06:00;113740,22143365156
heavy_vercel_ap-southeast-1;18-06-2023T12:00;118115,93472643671
heavy_vercel_ap-southeast-1;18-06-2023T18:00;116827,64872329417
heavy_vercel_ap-southeast-1;18-06-2023T00:00;120509,68767350478
heavy_vercel_us-east-1;18-06-2023T06:00;80546,44883838666
heavy_vercel_us-east-1;18-06-2023T12:00;79820,15029094348
heavy_vercel_us-east-1;18-06-2023T18:00;79026,236374796
heavy_vercel_us-east-1;18-06-2023T00:00;75157,64482925038
heavy_vercel_eu-west-1;18-06-2023T06:00;71997,41054141519
heavy_vercel_eu-west-1;18-06-2023T12:00;73613,49411914419
heavy_vercel_eu-west-1;18-06-2023T18:00;73369,13541925681
heavy_vercel_eu-west-1;18-06-2023T00:00;75532,44120620616
heavy_pages_ap-southeast-1;18-06-2023T06:00;117479,03912403955
heavy_pages_ap-southeast-1;18-06-2023T12:00;121457,06940397219
heavy_pages_ap-southeast-1;18-06-2023T18:00;119978,2906986706
heavy_pages_ap-southeast-1;18-06-2023T00:00;117575,88325606227
heavy_pages_us-east-1;18-06-2023T06:00;89663,08927185694
heavy_pages_us-east-1;18-06-2023T12:00;87824,86051780231
heavy_pages_us-east-1;18-06-2023T18:00;90109,98281836028
heavy_pages_us-east-1;18-06-2023T00:00;91886,2340142091
heavy_pages_eu-west-1;18-06-2023T06:00;107937,09659918676
heavy_pages_eu-west-1;18-06-2023T12:00;107348,6486626462
heavy_pages_eu-west-1;18-06-2023T18:00;107083,24954856635
heavy_pages_eu-west-1;18-06-2023T00:00;105488,02190966792
simple_vercel_ap-southeast-1;18-06-2023T06:00;24657,757082590306
simple_vercel_ap-southeast-1;18-06-2023T12:00;25401,354317164398
simple_vercel_ap-southeast-1;18-06-2023T18:00;25604,226954950165
simple_vercel_ap-southeast-1;18-06-2023T00:00;26591,8096043619
simple_vercel_us-east-1;18-06-2023T06:00;24091,965219680784
simple_vercel_us-east-1;18-06-2023T12:00;25009,65082058976
simple_vercel_us-east-1;18-06-2023T18:00;24848,075498744358
simple_vercel_us-east-1;18-06-2023T00:00;25457,001786347177
simple_vercel_eu-west-1;18-06-2023T06:00;23970,32376104762
simple_vercel_eu-west-1;18-06-2023T12:00;24780,15009289597
simple_vercel_eu-west-1;18-06-2023T18:00;25079,287570329547
simple_vercel_eu-west-1;18-06-2023T00:00;25931,046889274654
simple_pages_ap-southeast-1;18-06-2023T06:00;24511,8860693128
simple_pages_ap-southeast-1;18-06-2023T12:00;25101,89761581566
simple_pages_ap-southeast-1;18-06-2023T18:00;25638,812129385544
simple_pages_ap-southeast-1;18-06-2023T00:00;26119,92781397149
simple_pages_us-east-1;18-06-2023T06:00;24646,64178971627
simple_pages_us-east-1;18-06-2023T12:00;24841,581516745457
simple_pages_us-east-1;18-06-2023T18:00;24800,632542990217
simple_pages_us-east-1;18-06-2023T00:00;25021,873598839822
simple_pages_eu-west-1;18-06-2023T06:00;25472,345866746466
simple_pages_eu-west-1;18-06-2023T12:00;26361,531470813807
simple_pages_eu-west-1;18-06-2023T18:00;26467,171007141664
simple_pages_eu-west-1;18-06-2023T00:00;26576,48157594342
heavy_vercel_ap-southeast-1;19-06-2023T06:00;119812,83476197258
heavy_vercel_ap-southeast-1;19-06-2023T12:00;116669,36833962462
heavy_vercel_ap-southeast-1;19-06-2023T18:00;120567,76789393024
heavy_vercel_ap-southeast-1;19-06-2023T00:00;117427,85816408448
heavy_vercel_us-east-1;19-06-2023T06:00;76205,86465667772
heavy_vercel_us-east-1;19-06-2023T12:00;79719,71626307968
heavy_vercel_us-east-1;19-06-2023T18:00;74091,55307216056
heavy_vercel_us-east-1;19-06-2023T00:00;77035,42966037066
heavy_vercel_eu-west-1;19-06-2023T06:00;73374,44997338978
heavy_vercel_eu-west-1;19-06-2023T12:00;72640,14826693293
heavy_vercel_eu-west-1;19-06-2023T18:00;78008,32169388352
heavy_vercel_eu-west-1;19-06-2023T00:00;73944,59305053038
heavy_pages_ap-southeast-1;19-06-2023T06:00;120328,41412622324
heavy_pages_ap-southeast-1;19-06-2023T12:00;118721,61373517146
heavy_pages_ap-southeast-1;19-06-2023T18:00;121188,10422385382
heavy_pages_ap-southeast-1;19-06-2023T00:00;120157,46665624107
heavy_pages_us-east-1;19-06-2023T06:00;90962,09936193918
heavy_pages_us-east-1;19-06-2023T12:00;92359,41368489248
heavy_pages_us-east-1;19-06-2023T18:00;91538,94108885157
heavy_pages_us-east-1;19-06-2023T00:00;93248,69320030065
heavy_pages_eu-west-1;19-06-2023T06:00;106585,2362647892
heavy_pages_eu-west-1;19-06-2023T12:00;106617,80658931304
heavy_pages_eu-west-1;19-06-2023T18:00;110671,51944329201
heavy_pages_eu-west-1;19-06-2023T00:00;112800,08790934981
simple_vercel_ap-southeast-1;19-06-2023T06:00;26730,807545547465
simple_vercel_ap-southeast-1;19-06-2023T12:00;28010,00235223291
simple_vercel_ap-southeast-1;19-06-2023T18:00;28138,12925741536
simple_vercel_ap-southeast-1;19-06-2023T00:00;28673,974605011103
simple_vercel_us-east-1;19-06-2023T06:00;26146,2936918422
simple_vercel_us-east-1;19-06-2023T12:00;26146,832998856982
simple_vercel_us-east-1;19-06-2023T18:00;26451,432315127433
simple_vercel_us-east-1;19-06-2023T00:00;26256,65172674052
simple_vercel_eu-west-1;19-06-2023T06:00;26876,79706424632
simple_vercel_eu-west-1;19-06-2023T12:00;27318,22455629144
simple_vercel_eu-west-1;19-06-2023T18:00;28124,93351717114
simple_vercel_eu-west-1;19-06-2023T00:00;29013,340919177776
simple_pages_ap-southeast-1;19-06-2023T06:00;26821,09674763331
simple_pages_ap-southeast-1;19-06-2023T12:00;26641,83383707723
simple_pages_ap-southeast-1;19-06-2023T18:00;26702,170978330392
simple_pages_ap-southeast-1;19-06-2023T00:00;27516,625076737666
simple_pages_us-east-1;19-06-2023T06:00;25067,445031127994
simple_pages_us-east-1;19-06-2023T12:00;24972,712807922977
simple_pages_us-east-1;19-06-2023T18:00;25826,229213520026
simple_pages_us-east-1;19-06-2023T00:00;26668,39984204794
simple_pages_eu-west-1;19-06-2023T06:00;26887,475113494263
simple_pages_eu-west-1;19-06-2023T12:00;26898,786700149114
simple_pages_eu-west-1;19-06-2023T18:00;27886,01548315897
simple_pages_eu-west-1;19-06-2023T00:00;27624,472940359377
heavy_vercel_ap-southeast-1;20-06-2023T06:00;118658,87474014924
heavy_vercel_ap-southeast-1;20-06-2023T12:00;122893,83875333588
heavy_vercel_ap-southeast-1;20-06-2023T18:00;122504,67725318667
heavy_vercel_ap-southeast-1;20-06-2023T00:00;125749,04885423933
heavy_vercel_us-east-1;20-06-2023T06:00;80501,86988677227
